country,year,nitrous_oxide,agricultural_land,greenhouse_gas_emissions,irrigated_land,population_growth,urban_population,GDP,forest_area
China,1994,,,,,,,,17.5162179683745
China,1993,,,,,,,,17.3054948343019
China,1992,,,,,,,,17.0947717002293
China,1991,,,,,,,,16.8840485661567
China,1990,,,,,,,,16.6733254320841
Germany,2020,,,,,,,,32.6826755201923
Germany,2019,,,,,,,,32.6826755201923
Germany,2018,,,,,,,,32.6836109680005
Germany,2017,,,,,,,,32.6845464693591
Germany,2016,,,,,,,,32.685482024273
Germany,2015,,,,,,,,32.7323281545606
Germany,2014,,,,,,,,32.7228432215535
Germany,2013,,,,,,,,32.7189864709929
Germany,2012,,,,,,,,32.7451655477133
Germany,2011,,,,,,,,32.7375487720909
Germany,2010,,,,,,,,32.7308718478354
Germany,2009,,,,,,,,32.7113393190098
Germany,2008,,,,,,,,32.6936867165763
Germany,2007,,,,,,,,32.6741618148966
Germany,2006,,,,,,,,32.653704978206
Germany,2005,,,,,,,,32.6341897006537
Germany,2004,,,,,,,,32.6174843019755
Germany,2003,,,,,,,,32.5979759754594
Germany,2002,,,,,,,,32.5775382674999
Germany,2001,,,,,,,,32.5580395528805
Germany,2000,,,,,,,,32.5376128385155
Germany,1999,,,,,,,,32.5193420826408
Germany,1998,,,,,,,,32.500143258266
Germany,1997,,,,,,,,32.4818793869073
Germany,1996,,,,,,,,32.4626887049185
Germany,1995,,,,,,,,32.4462904611859
Germany,1994,,,,,,,,32.4298931568846
Germany,1993,,,,,,,,32.413496791934
Germany,1992,,,,,,,,32.3971013662533
Germany,1991,,,,,,,,32.381634348237
Germany,1990,,,,,,,,32.3661673302208
France,2020,,,,,,,,31.5090483730461
France,2019,,,,,,,,31.3567354631573
France,2018,,,,,,,,31.2044225532684
France,2017,,,,,,,,31.0521096433796
France,2016,,,,,,,,30.8997967334908
France,2015,,,,,,,,30.7474838236019
France,2014,,,,,,,,30.5951709137131
France,2013,,,,,,,,30.4428580038243
France,2012,,,,,,,,30.2905450939354
France,2011,,,,,,,,30.1382321840466
France,2010,,,,,,,,29.9859192741578
France,2009,,,,,,,,29.7793654359272
France,2008,,,,,,,,29.5728115976967
France,2007,,,,,,,,29.3662577594661
France,2006,,,,,,,,29.1597039212356
France,2005,,,,,,,,28.9531500830051
France,2004,,,,,,,,28.7460712570334
France,2003,,,,,,,,28.5238935727102
France,2002,,,,,,,,28.3329711249947
France,2001,,,,,,,,28.1264210589754
France,2000,,,,,,,,27.9198709929561
France,1999,,,,,,,,27.7643243006323
France,1998,,,,,,,,27.6087266192569
France,1997,,,,,,,,27.4531289378815
France,1996,,,,,,,,27.2975312565061
France,1995,,,,,,,,27.1419335751307
France,1994,,,,,,,,26.9863358937553
France,1993,,,,,,,,26.8307382123799
France,1992,,,,,,,,26.6751405310045
France,1991,,,,,,,,26.5195428496291
France,1990,,,,,,,,26.3639451682537
Japan,2020,,,,,,,,68.4087791495199
Japan,2019,,,,,,,,68.4087791495199
Japan,2018,,,,,,,,68.4087791495199
Japan,2017,,,,,,,,68.4087791495199
Japan,2016,,,,,,,,68.4224965706447
Japan,2015,,,,,,,,68.4334705075446
Japan,2014,,,,,,,,68.4455418381344
Japan,2013,,,,,,,,68.4576131687243
Japan,2012,,,,,,,,68.4696844993141
Japan,2011,,,,,,,,68.481755829904
Japan,2010,,,,,,,,68.4938271604938
Japan,2009,,,,,,,,68.4691358024691
Japan,2008,,,,,,,,68.4444444444444
Japan,2007,,,,,,,,68.4197530864198
Japan,2006,,,,,,,,68.3950617283951
Japan,2005,,,,,,,,68.3703703703704
Japan,2004,,,,,,,,68.3456790123457
Japan,2003,,,,,,,,68.320987654321
Japan,2002,,,,,,,,68.2962962962963
Japan,2001,,,,,,,,68.2716049382716
Japan,2000,,,,,,,,68.2469135802469
Japan,1999,,,,,,,,68.2672153635117
Japan,1998,,,,,,,,68.2875171467764
Japan,1997,,,,,,,,68.3078189300412
Japan,1996,,,,,,,,68.3281207133059
Japan,1995,,,,,,,,68.3296763576522
Japan,1994,,,,,,,,68.3499725726824
Japan,1993,,,,,,,,68.3702687877126
Japan,1992,,,,,,,,68.3905650027427
Japan,1991,,,,,,,,68.4108612177729
Japan,1990,,,,,,,,68.4311574328031
Sri Lanka,2020,,,,,,,,34.1580989330747
Sri Lanka,2019,,,,,,,,34.2067102490331
Sri Lanka,2018,,,,,,,,34.2580499159447
Sri Lanka,2017,,,,,,,,34.2930541418254
Sri Lanka,2016,,,,,,,,34.3441099962839
Sri Lanka,2015,,,,,,,,34.3951658507424
Sri Lanka,2014,,,,,,,,33.86668792856
Sri Lanka,2013,,,,,,,,33.7863179716154
Sri Lanka,2012,,,,,,,,33.7059480146707
Sri Lanka,2011,,,,,,,,33.625578057726
Sri Lanka,2010,,,,,,,,33.5452081007814
Sri Lanka,2009,,,,,,,,33.6453516185616
Sri Lanka,2008,,,,,,,,33.7454951363419
Sri Lanka,2007,,,,,,,,33.8456386541221
Sri Lanka,2006,,,,,,,,33.9457821719024
Sri Lanka,2005,,,,,,,,34.0459256896827
Sri Lanka,2004,,,,,,,,34.1460692074629
Sri Lanka,2003,,,,,,,,34.2462127252432
Sri Lanka,2002,,,,,,,,34.3463562430234
Sri Lanka,2001,,,,,,,,34.4464997608037
Sri Lanka,2000,,,,,,,,34.546643278584
Sri Lanka,1999,,,,,,,,34.8399138893318
Sri Lanka,1998,,,,,,,,35.1331845000797
Sri Lanka,1997,,,,,,,,35.4264551108276
Sri Lanka,1996,,,,,,,,35.7197257215755
Sri Lanka,1995,,,,,,,,36.0129963323234
Sri Lanka,1994,,,,,,,,36.3062669430713
Sri Lanka,1993,,,,,,,,36.5995375538192
Sri Lanka,1992,,,,,,,,36.8928081645671
Sri Lanka,1991,,,,,,,,37.1860787753149
Sri Lanka,1990,,,,,,,,37.4793493860628
Mexico,2020,,,,,,,,33.7930913860953
Mexico,2019,,,,,,,,33.8588183852465
Mexico,2018,,,,,,,,33.9245402402325
Mexico,2017,,,,,,,,33.9902672393837
Mexico,2016,,,,,,,,34.0559942385349
Mexico,2015,,,,,,,,34.1217160935209
Mexico,2014,,,,,,,,34.1847218292652
Mexico,2013,,,,,,,,34.2477275650094
Mexico,2012,,,,,,,,34.3107333007536
Mexico,2011,,,,,,,,34.3737390364979
Mexico,2010,,,,,,,,34.4367447722421
Mexico,2009,,,,,,,,34.510719925924
Mexico,2008,,,,,,,,34.584695079606
Mexico,2007,,,,,,,,34.6586702332879
Mexico,2006,,,,,,,,34.7326453869698
Mexico,2005,,,,,,,,34.8066205406518
Mexico,2004,,,,,,,,34.8805956943337
Mexico,2003,,,,,,,,34.9545708480156
Mexico,2002,,,,,,,,35.0285460016976
Mexico,2001,,,,,,,,35.1025211553795
Mexico,2000,,,,,,,,35.1764963090614
Mexico,1999,,,,,,,,35.2901977931531
Mexico,1998,,,,,,,,35.4038992772448
Mexico,1997,,,,,,,,35.5176007613365
Mexico,1996,,,,,,,,35.6313022454281
Mexico,1995,,,,,,,,35.7450037295198
Mexico,1994,,,,,,,,35.8587052136115
Mexico,1993,,,,,,,,35.9724066977031
Mexico,1992,,,,,,,,36.0861081817948
Mexico,1991,,,,,,,,36.1998096658865
Mexico,1990,,,,,,,,36.3135111499781
Netherlands,2020,,,,,,,,10.974160974161
Netherlands,2019,,,,,,,,10.9465399465399
Netherlands,2018,,,,,,,,10.9186219186219
Netherlands,2017,,,,,,,,10.8910008910009
Netherlands,2016,,,,,,,,10.8630828630829
Netherlands,2015,,,,,,,,10.8354618354618
Netherlands,2014,,,,,,,,10.8803799346987
Netherlands,2013,,,,,,,,10.9317304838231
Netherlands,2012,,,,,,,,10.9733096085409
Netherlands,2011,,,,,,,,11.0246144721234
Netherlands,2010,,,,,,,,11.0726356359324
Netherlands,2009,,,,,,,,11.0311888526534
Netherlands,2008,,,,,,,,10.9799763033175
Netherlands,2007,,,,,,,,10.9385663507109
Netherlands,2006,,,,,,,,10.8971563981043
Netherlands,2005,,,,,,,,10.8557464454976
Netherlands,2004,,,,,,,,10.814336492891
Netherlands,2003,,,,,,,,10.7729265402844
Netherlands,2002,,,,,,,,10.7315165876777
Netherlands,2001,,,,,,,,10.6901066350711
Netherlands,2000,,,,,,,,10.6486966824645
Netherlands,1999,,,,,,,,10.6067239336493
Netherlands,1998,,,,,,,,10.5647511848341
Netherlands,1997,,,,,,,,10.522778436019
Netherlands,1996,,,,,,,,10.4808056872038
Netherlands,1995,,,,,,,,10.4388329383886
Netherlands,1994,,,,,,,,10.3968601895735
Netherlands,1993,,,,,,,,10.3548874407583
Netherlands,1992,,,,,,,,10.3129146919431
Netherlands,1991,,,,,,,,10.270941943128
Netherlands,1990,,,,,,,,10.2289691943128
Pakistan,2020,,,,,,,,4.83330738895807
Pakistan,2019,,,,,,,,4.88693441261934
Pakistan,2018,,,,,,,,4.94056143628061
Pakistan,2017,,,,,,,,4.99418845994188
Pakistan,2016,,,,,,,,5.01795350767954
Pakistan,2015,,,,,,,,5.10144250726443
Pakistan,2014,,,,,,,,5.14324667911997
Pakistan,2013,,,,,,,,5.18505085097551
Pakistan,2012,,,,,,,,5.22685502283105
Pakistan,2011,,,,,,,,5.26865919468659
Pakistan,2010,,,,,,,,5.31046336654213
Pakistan,2009,,,,,,,,5.36462614155251
Pakistan,2008,,,,,,,,5.41878891656289
Pakistan,2007,,,,,,,,5.47295169157327
Pakistan,2006,,,,,,,,5.52711446658364
Pakistan,2005,,,,,,,,5.58127724159402
Pakistan,2004,,,,,,,,5.6354400166044
Pakistan,2003,,,,,,,,5.68960279161478
Pakistan,2002,,,,,,,,5.74376556662516
Pakistan,2001,,,,,,,,5.79792834163553
Pakistan,2000,,,,,,,,5.85209111664591
Pakistan,1999,,,,,,,,5.91377776048153
Pakistan,1998,,,,,,,,5.97546440431714
Pakistan,1997,,,,,,,,6.03715104815276
Pakistan,1996,,,,,,,,6.09883769198838
Pakistan,1995,,,,,,,,6.16052433582399
Pakistan,1994,,,,,,,,6.22221097965961
Pakistan,1993,,,,,,,,6.28389762349523
Pakistan,1992,,,,,,,,6.34558426733084
Pakistan,1991,,,,,,,,6.40727091116646
Pakistan,1990,,,,,,,,0.187759443752594
Russian Federation,2020,,,,,,,,49.7843360788722
Russian Federation,2019,,,,,,,,49.7843360788722
Russian Federation,2018,,,,,,,,49.7843360788722
Russian Federation,2017,,,,,,,,49.7843360788722
Russian Federation,2016,,,,,,,,49.7726995451512
Russian Federation,2015,,,,,,,,49.7610630114301
Russian Federation,2014,,,,,,,,49.763568252053
Russian Federation,2013,,,,,,,,49.766073492676
Russian Federation,2012,,,,,,,,49.7685787332989
Russian Federation,2011,,,,,,,,49.7710839739218
Russian Federation,2010,,,,,,,,49.7735892145447
Russian Federation,2009,,,,,,,,49.7377636874446
Russian Federation,2008,,,,,,,,49.7019381603444
Russian Federation,2007,,,,,,,,49.6634743255174
Russian Federation,2006,,,,,,,,49.6276507015009
Russian Federation,2005,,,,,,,,49.5807773333032
Russian Federation,2004,,,,,,,,49.5454456106165
Russian Federation,2003,,,,,,,,49.5103852150482
Russian Federation,2002,,,,,,,,49.4746894866839
Russian Federation,2001,,,,,,,,49.4403819433422
Russian Federation,2000,,,,,,,,49.4018499097143
Russian Federation,1999,,,,,,,,49.3782924744226
Russian Federation,1998,,,,,,,,49.3980807384029
Russian Federation,1997,,,,,,,,49.404127934842
Russian Federation,1996,,,,,,,,49.404264023114
Russian Federation,1995,,,,,,,,49.4010518744833
Russian Federation,1994,,,,,,,,49.3902106849688
Russian Federation,1993,,,,,,,,49.3736477934454
Russian Federation,1992,,,,,,,,49.3603470419373
Russian Federation,1991,,,,,,,,
Russian Federation,1990,,,,,,,,
Turkiye,2020,,,,,,,,28.8714836999597
Turkiye,2019,,,,,,,,28.6687888985616
Turkiye,2018,,,,,,,,28.4660940971636
Turkiye,2017,,,,,,,,28.2635292283305
Turkiye,2016,,,,,,,,28.104803606928
Turkiye,2015,,,,,,,,28.104803606928
Turkiye,2014,,,,,,,,27.9626002104908
Turkiye,2013,,,,,,,,27.8203968140535
Turkiye,2012,,,,,,,,27.6781934176163
Turkiye,2011,,,,,,,,27.535990021179
Turkiye,2010,,,,,,,,27.3937866247418
Turkiye,2009,,,,,,,,27.2723347582605
Turkiye,2008,,,,,,,,27.1508828917792
Turkiye,2007,,,,,,,,27.0294310252979
Turkiye,2006,,,,,,,,26.9079791588166
Turkiye,2005,,,,,,,,26.7865272923353
Turkiye,2004,,,,,,,,26.665075425854
Turkiye,2003,,,,,,,,26.5436235593727
Turkiye,2002,,,,,,,,26.4221716928914
Turkiye,2001,,,,,,,,26.3007198264101
Turkiye,2000,,,,,,,,26.1792679599288
Turkiye,1999,,,,,,,,26.1318594649377
Turkiye,1998,,,,,,,,26.0844509699466
Turkiye,1997,,,,,,,,26.0370424749555
Turkiye,1996,,,,,,,,25.9896339799644
Turkiye,1995,,,,,,,,25.9422254849733
Turkiye,1994,,,,,,,,25.8948169899822
Turkiye,1993,,,,,,,,25.8474084949911
Turkiye,1992,,,,,,,,25.8
Turkiye,1991,,,,,,,,25.7525915050089
Turkiye,1990,,,,,,,,25.7051830100178
United States,2020,,,,,,,,33.8669264120375
United States,2019,,,,,,,,33.8669264120375
United States,2018,,,,,,,,33.8669264120375
United States,2017,,,,,,,,33.8669264120375
United States,2016,,,,,,,,33.8997225447175
United States,2015,,,,,,,,33.8997225447175
United States,2014,,,,,,,,33.8696594230942
United States,2013,,,,,,,,33.8395963014708
United States,2012,,,,,,,,33.8095331798474
United States,2011,,,,,,,,33.7794700582241
United States,2010,,,,,,,,33.7494069366007
United States,2009,,,,,,,,33.6927352193296
United States,2008,,,,,,,,33.6360635020585
United States,2007,,,,,,,,33.5262477733925
United States,2006,,,,,,,,33.4696657469177
United States,2005,,,,,,,,33.4130837204429
United States,2004,,,,,,,,33.3565016939681
United States,2003,,,,,,,,33.2999196674933
United States,2002,,,,,,,,33.2433376410185
United States,2001,,,,,,,,33.1867556145437
United States,2000,,,,,,,,33.1301735880689
United States,1999,,,,,,,,33.1290233825675
United States,1998,,,,,,,,33.1171661411339
United States,1997,,,,,,,,33.1053088997004
United States,1996,,,,,,,,33.0934516582669
United States,1995,,,,,,,,33.0815944168334
United States,1994,,,,,,,,33.0697371753998
United States,1993,,,,,,,,33.0578799339663
United States,1992,,,,,,,,33.0460226925328
United States,1991,,,,,,,,33.0341654510992
United States,1990,,,,,,,,33.0223082096657
